f_unit_id,f_address_no,limit_mae,limit_deviation,f_model_date,sigma_lower,sigma_upper
134,KALTIM1.SIGNAL.RTD.10HLB20CT108,0.3880893515682285,2.0550173950195307,2022-05-09 08:20:05,2.576,2.576
134,KALTIM1.SIGNAL.RTD.10HLB20CT109,0.25863712916262505,1.916496520996094,2022-05-09 08:20:05,2.576,2.576
134,KALTIM1.SIGNAL.RTD.10HLB20CT110,0.26340771327520146,2.0966633911132813,2022-05-09 08:20:05,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HLA30CP101,0.20558983400060424,0.7777697966896241,2022-05-09 08:20:09,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HLB30AA101XQ12,2.4159357008530984,6.715312500153125,2022-05-09 08:20:08,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HLB30AN001XQ01,0.5722392432843346,5.363509521484375,2022-05-09 08:20:08,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HLB30CY101,0.09496389769146214,0.16690088272094727,2022-05-09 08:20:09,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HLB30CY102,0.04707739354689994,0.10946960926055907,2022-05-09 08:20:08,2.576,2.576
134,KALTIM1.SIGNAL.AO.10HLB30AA101XQ11,2.406682131973974,6.470914916992188,2022-05-09 08:20:08,2.576,2.576
134,KALTIM1.SIGNAL.RTD.10HLB30CT101,0.2410477598995283,1.0937398681640629,2022-05-09 08:20:08,2.576,2.576
134,KALTIM1.SIGNAL.RTD.10HLB30CT102,0.31686360280876197,1.061530822753906,2022-05-09 08:20:08,2.576,2.576
134,KALTIM1.SIGNAL.RTD.10HLB30CT103,0.4144175396283646,2.051751403808594,2022-05-09 08:20:09,2.576,2.576
134,KALTIM1.SIGNAL.RTD.10HLB30CT104,0.2586056297889186,1.5696118164062494,2022-05-09 08:20:08,2.576,2.576
134,KALTIM1.SIGNAL.RTD.10HLB30CT105,0.7660572866578091,6.726744384765625,2022-05-09 08:20:08,2.576,2.576
134,KALTIM1.SIGNAL.RTD.10HLB30CT106,1.1970740670809716,6.405469970703125,2022-05-09 08:20:08,2.576,2.576
134,KALTIM1.SIGNAL.RTD.10HLB30CT107,1.1596358975836063,6.491070861816406,2022-05-09 08:20:07,2.576,2.576
134,KALTIM1.SIGNAL.RTD.10HLB30CT108,2.1154049897873497,6.567456665039063,2022-05-09 08:20:07,2.576,2.576
134,KALTIM1.SIGNAL.RTD.10HLB30CT109,0.6095478384522984,6.556378173828125,2022-05-09 08:20:08,2.576,2.576
134,KALTIM1.SIGNAL.RTD.10HLB30CT110,0.7323859910778635,6.664904479980468,2022-05-09 08:20:08,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HLA40CP101,0.21408455917284225,0.7511169624328612,2022-05-09 08:20:07,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HLB40AA101XQ12,2.419160927745004,6.974135894775393,2022-05-09 08:20:07,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HLB40AN001XQ01,0.5885610918956182,5.6321310005188,2022-05-09 08:20:07,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HLB40CY101,0.1334211447117964,0.18699076652526853,2022-05-09 08:20:06,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HLB40CY102,0.1254010678562332,0.16572306375635731,2022-05-09 08:20:07,2.576,2.576
134,KALTIM1.SIGNAL.AO.10HLB40AA101XQ11,1.3148690092433226,6.875581665039062,2022-05-09 08:20:07,2.576,2.576
134,KALTIM1.SIGNAL.RTD.10HLB40CT101,0.1108298752782152,1.8856526794433592,2022-05-09 08:20:07,2.576,2.576
134,KALTIM1.SIGNAL.RTD.10HLB40CT102,0.12121261412956805,1.0582382202148444,2022-05-09 08:20:07,2.576,2.576
134,KALTIM1.SIGNAL.RTD.10HLB40CT103,0.5908109945689228,2.847986907958985,2022-05-09 08:20:07,2.576,2.576
134,KALTIM1.SIGNAL.RTD.10HLB40CT104,0.4523228366404381,2.1291775512695312,2022-05-09 08:20:06,2.576,2.576
134,KALTIM1.SIGNAL.RTD.10HLB40CT105,0.9947323544589936,6.433279418945313,2022-05-09 08:20:06,2.576,2.576
134,KALTIM1.SIGNAL.RTD.10HLB40CT106,1.2806795991847957,6.3822520751953125,2022-05-09 08:20:07,2.576,2.576
134,KALTIM1.SIGNAL.RTD.10HLB40CT107,1.0547475623624474,6.483270568847656,2022-05-09 08:20:07,2.576,2.576
134,KALTIM1.SIGNAL.RTD.10HLB40CT108,1.2439129454712956,6.449974365234375,2022-05-09 08:20:06,2.576,2.576
134,KALTIM1.SIGNAL.RTD.10HLB40CT109,1.8863838804483848,6.244353332519531,2022-05-09 08:20:07,2.576,2.576
134,KALTIM1.SIGNAL.RTD.10HLB40CT110,1.088636207976631,6.281823730468751,2022-05-09 08:20:06,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HDA10AN001XQ12,0.0016154373340024335,0.012085199356079069,2022-05-09 08:19:50,2.576,2.576
134,KALTIM1.SIGNAL.AI.10LCE30CP101,0.016337389556304257,0.1088035764694214,2022-05-09 08:19:50,2.576,2.576
134,KALTIM1.SIGNAL.AI.10LCE36AA101XQ12,0.0528161191476564,1.56595703125,2022-05-09 08:19:50,2.576,2.576
134,KALTIM1.SIGNAL.AI.10LCE36CP101,0.017843692634109055,0.09865708112716676,2022-05-09 08:19:50,2.576,2.576
134,KALTIM1.SIGNAL.AO.10HDA10AN001XQ11,,,2022-05-09 08:19:50,2.576,2.576
134,KALTIM1.SIGNAL.AO.10LCE36AA101XQ11,,,2022-05-09 08:19:50,2.576,2.576
134,KALTIM1.SIGNAL.RTD.10LCE36CT101,0.36177282998956106,2.2895217895507813,2022-05-09 08:19:50,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HDA10CT101,0.13852349810493025,3.3687118530273437,2022-05-09 08:19:50,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HDA20AN001XQ12,0.008871413314164663,0.32716260528564456,2022-05-09 08:19:49,2.576,2.576
134,KALTIM1.SIGNAL.AO.10HDA20AN001XQ11,,,2022-05-09 08:19:49,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HDA20CT101,1.0516994169914051,26.132958984375,2022-05-09 08:19:48,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HDA30AN001XQ12,,,2022-05-09 08:19:49,2.576,2.576
134,KALTIM1.SIGNAL.AO.10HDA30AN001XQ11,,,2022-05-09 08:19:49,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HDA30CT101,52.28995339403228,277.0523046875,2022-05-09 08:19:49,2.576,2.576
134,KALTIM1.SIGNAL.AI.10ETE30CL101,0.008033872092407844,0.03996809601783752,2022-05-09 08:19:50,2.576,2.576
134,KALTIM1.SIGNAL.AI.10EEA10CP101,20.261733026122304,27.836708635778926,2022-05-09 08:19:50,2.576,2.576
134,KALTIM1.SIGNAL.AI.10ETE10CL101,,,2022-05-09 08:19:50,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HJA11CB101,0.009543440919166831,0.35657894231397463,2022-05-09 08:20:22,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HJA11CB102,0.0007565427553028836,0.0010252010928062738,2022-05-09 08:20:22,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HJA11CB103,0.0005387465413001062,0.0007478472008450017,2022-05-09 08:20:22,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HJF10CP101,0.11513739697824685,1.7347219610438285,2022-05-09 08:20:22,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HJF10CP102,0.001932088254065077,0.00594689726829528,2022-05-09 08:20:21,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HJS10AA101XQ12,0.017822516829007606,0.0820782470703125,2022-05-09 08:20:21,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HJS10CP101,9.82510052418052e-05,0.0001312553921826445,2022-05-09 08:20:22,2.576,2.576
134,KALTIM1.SIGNAL.AO.10HJS10AA101XQ11,,,2022-05-09 08:20:21,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HJS10CT101,0.2430750133347262,0.8259744262695312,2022-05-09 08:20:21,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HJA12CB101,0.0009773581970774347,0.001077434029799553,2022-05-09 08:20:22,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HJA12CB102,0.0003098504038771649,0.0010071992874145508,2022-05-09 08:20:22,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HJA12CB103,0.0005444153930724081,0.0008989369062412608,2022-05-09 08:20:22,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HJA13CB101,0.00045220045639966013,0.0008392333984375039,2022-05-09 08:20:21,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HJA13CB102,0.00043533572817714816,0.0006803446633530519,2022-05-09 08:20:21,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HJA13CB103,0.0004873790533187428,0.0007279641626934773,2022-05-09 08:20:21,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HJA14CB101,,,2022-05-09 08:20:28,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HJA14CB102,,,2022-05-09 08:20:28,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HJA14CB103,0.0004906749873080135,0.0007372360150174213,2022-05-09 08:20:28,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HDF11CP102,0.03319274450180133,0.1938457489013672,2022-05-09 08:20:24,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HDF11CP103,0.05764538430725037,0.10879989624023438,2022-05-09 08:20:24,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HDF11CT102,25.621319160122038,69.04935620117189,2022-05-09 08:20:25,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HDF11CT103,12.276437274307973,73.04278869628908,2022-05-09 08:20:25,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HDF52CT101,1.0260051284749347,29.044759521484377,2022-05-09 08:20:24,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HDF52CT102,0.7966031743411899,29.093344116210947,2022-05-09 08:20:25,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HDF52CT103,0.8035925350959069,28.404863891601572,2022-05-09 08:20:24,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HDF52CT104,1.479686453051005,28.26663940429688,2022-05-09 08:20:24,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HDF52CT105,0.9740066761372524,28.47086303710937,2022-05-09 08:20:24,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HDF52CT106,1.583631507184397,28.120814819335926,2022-05-09 08:20:24,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HDF52CT107,2.0041572317377194,19.797778930664066,2022-05-09 08:20:24,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HDF52CT108,1.7512946660873223,20.04553173828125,2022-05-09 08:20:24,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HDF52CT109,1.2171203163066693,19.670531616210933,2022-05-09 08:20:24,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HDF52CT110,2.5665370832314696,19.69897143554687,2022-05-09 08:20:24,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HDF52CT111,1.2666126827907702,19.5426220703125,2022-05-09 08:20:24,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HDF52CT112,1.6941686001472342,19.953689575195312,2022-05-09 08:20:24,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HDF21CP102,0.030194090569730287,0.17318012237548827,2022-05-09 08:20:29,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HDF21CP103,0.050893623760302514,0.07891934585571289,2022-05-09 08:20:29,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HDF21CT102,9.422230389389645,67.56247802734376,2022-05-09 08:20:29,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HDF21CT103,25.409464487596672,71.58968933105469,2022-05-09 08:20:29,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HDF44CT101,1.1693232768785284,26.68421936035156,2022-05-09 08:20:29,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HDF44CT102,2.565224387842957,26.90336779785156,2022-05-09 08:20:29,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HDF44CT103,4.255490498107075,27.99493896484375,2022-05-09 08:20:29,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HDF44CT104,0.7599155342541777,27.567492065429693,2022-05-09 08:20:29,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HDF44CT105,2.9955674695425083,27.663549804687506,2022-05-09 08:20:29,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HDF44CT106,0.8780501573433871,19.52326049804688,2022-05-09 08:20:29,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HDF44CT107,1.5053577069208446,19.76480224609375,2022-05-09 08:20:30,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HDF44CT108,1.6740552577345986,19.770398315429688,2022-05-09 08:20:29,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HDF44CT109,1.8501306226221128,27.266173095703124,2022-05-09 08:20:29,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HDF44CT110,1.500074448154095,18.74313757324219,2022-05-09 08:20:29,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HDF44CT111,184.07424320979402,436.3759158148717,2022-05-09 08:20:29,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HDF44CT112,1.2372116094658934,20.99549536132812,2022-05-09 08:20:29,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HBK31CT104,1.4535090361616771,17.5935712890625,2022-05-10 16:41:29,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HBK41CT104,1.7868257534972969,17.838627929687494,2022-05-10 16:41:29,2.576,2.576
134,KALTIM1.SIGNAL.TC.10LAB50CT104,0.8173507458357575,22.96243041992188,2022-05-10 16:41:29,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HBK11CP101,22.90897134778583,29.172734967211586,2022-05-09 08:20:32,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HBK11CP103,21.855079395924463,31.00749711038804,2022-05-09 08:20:32,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HBK21CP101,28.358608039885613,37.06579842911896,2022-05-09 08:20:32,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HBK21CP102,23.46241140239452,32.59212158203125,2022-05-09 08:20:32,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HHL02AA101XQ12,0.011711038123335836,0.0515301513671875,2022-05-09 08:20:32,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HHL02AA102XQ12,0.006590404069152132,0.0404522705078125,2022-05-09 08:20:32,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HHL02AA103XQ12,0.002716088571231132,0.00469970703125,2022-05-09 08:20:32,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HHL03AA101XQ12,0.007046148631887085,0.034945678710937504,2022-05-09 08:20:32,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HHL03AA102XQ12,0.0069653408100844,0.0322265625,2022-05-09 08:20:32,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HHL03AA103XQ12,0.012258207853604021,0.2662762451171875,2022-05-09 08:20:32,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HHL05AA101XQ12,0.0034647637874226744,0.0922835998535156,2022-05-09 08:20:31,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HHL05AA102XQ12,,,2022-05-09 08:20:32,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HHL06AA101XQ12,0.002562732325754944,0.042566375732422015,2022-05-09 08:20:31,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HHL06AA102XQ12,0.002697153790132464,0.030783538818359376,2022-05-09 08:20:31,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HHL11AA101XQ12,0.08569269688617613,1.65448974609375,2022-05-09 08:20:31,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HHL12AA101XQ12,0.08047615353556695,1.6633856201171864,2022-05-09 08:20:31,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HHL13AA101XQ12,0.04439527033521711,1.498961181640625,2022-05-09 08:20:31,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HHL14AA101XQ12,0.07439230723644882,1.5044332885742189,2022-05-09 08:20:31,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HHL21AA101XQ12,0.14520650748977873,1.6298156738281242,2022-05-09 08:20:31,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HHL22AA101XQ12,0.05383732043000319,1.6665753173828126,2022-05-09 08:20:31,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HHL23AA101XQ12,0.046280570057726005,1.47791259765625,2022-05-09 08:20:31,2.576,2.576
134,KALTIM1.SIGNAL.AI.10HHL24AA101XQ12,0.15519289184805318,1.5514637451171875,2022-05-09 08:20:31,2.576,2.576
134,KALTIM1.SIGNAL.AO.10HHL02AA101XQ11,,,2022-05-09 08:20:31,2.576,2.576
134,KALTIM1.SIGNAL.AO.10HHL02AA102XQ11,,,2022-05-09 08:20:31,2.576,2.576
134,KALTIM1.SIGNAL.AO.10HHL02AA103XQ11,,,2022-05-09 08:20:31,2.576,2.576
134,KALTIM1.SIGNAL.AO.10HHL03AA101XQ11,,,2022-05-09 08:20:31,2.576,2.576
134,KALTIM1.SIGNAL.AO.10HHL03AA102XQ11,,,2022-05-09 08:20:31,2.576,2.576
134,KALTIM1.SIGNAL.AO.10HHL03AA103XQ11,,,2022-05-09 08:20:31,2.576,2.576
134,KALTIM1.SIGNAL.AO.10HHL05AA101XQ11,,,2022-05-09 08:20:31,2.576,2.576
134,KALTIM1.SIGNAL.AO.10HHL05AA102XQ11,,,2022-05-09 08:20:31,2.576,2.576
134,KALTIM1.SIGNAL.AO.10HHL06AA101XQ11,,,2022-05-09 08:20:31,2.576,2.576
134,KALTIM1.SIGNAL.AO.10HHL06AA102XQ11,,,2022-05-09 08:20:31,2.576,2.576
134,KALTIM1.SIGNAL.AO.10HHL11AA101XQ11,0.13588973430956572,1.6,2022-05-09 08:20:31,2.576,2.576
134,KALTIM1.SIGNAL.AO.10HHL12AA101XQ11,0.1173987415974041,1.6,2022-05-09 08:20:31,2.576,2.576
134,KALTIM1.SIGNAL.AO.10HHL13AA101XQ11,0.07879954066864879,1.6,2022-05-09 08:20:31,2.576,2.576
134,KALTIM1.SIGNAL.AO.10HHL14AA101XQ11,0.034440019660538904,1.6,2022-05-09 08:20:31,2.576,2.576
134,KALTIM1.SIGNAL.AO.10HHL21AA101XQ11,0.04393455436916744,1.6,2022-05-09 08:20:30,2.576,2.576
134,KALTIM1.SIGNAL.AO.10HHL22AA101XQ11,0.03618128971803973,1.6,2022-05-09 08:20:30,2.576,2.576
134,KALTIM1.SIGNAL.AO.10HHL23AA101XQ11,0.0777993907524183,1.6,2022-05-09 08:20:30,2.576,2.576
134,KALTIM1.SIGNAL.AO.10HHL24AA101XQ11,0.02362720854516958,1.6,2022-05-09 08:20:30,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HBK11CT101,13.738946114609876,50.74191650390625,2022-05-09 08:20:30,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HBK11CT102,12.386335044211615,46.87863037109375,2022-05-09 08:20:30,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HBK11CT103,9.424421048383397,52.774951171875,2022-05-09 08:20:30,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HBK11CT104,,,2022-05-09 08:20:30,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HBK11CT105,,,2022-05-09 08:20:30,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HBK21CT101,9.868558545237542,52.12831542968749,2022-05-09 08:20:30,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HBK21CT102,13.160707718795395,49.3843603515625,2022-05-09 08:20:30,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HBK21CT103,16.8051116903174,52.80983984375001,2022-05-09 08:20:30,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HBK21CT104,,,2022-05-09 08:20:30,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HBK21CT105,,,2022-05-09 08:20:30,2.576,2.576
134,KALTIM1.SIGNAL.AI.10LBA01CP101,0.08771931709346298,0.8001205348968506,2022-05-10 16:41:29,2.576,2.576
134,KALTIM1.SIGNAL.AI.10LBA02CP101,0.10506226185444292,0.8009766292572021,2022-05-10 16:41:29,2.576,2.576
134,KALTIM1.SIGNAL.AI.AM11CCS20A01,11.157446317907505,43.72546875,2022-05-10 16:41:29,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HAH50CT101,1.5701749102632472,20.39570556640625,2022-05-10 16:41:29,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HAH50CT102,1.5125514893579364,23.622065429687506,2022-05-10 16:41:29,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HAH50CT103,3.1021624021702783,23.976550292968746,2022-05-10 16:41:29,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HAH50CT104,2.229519461106872,24.73841064453125,2022-05-10 16:41:29,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HAH50CT105,1.36000495396141,21.778851318359383,2022-05-10 16:41:29,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HAH50CT106,2.415456779864301,23.4269384765625,2022-05-10 16:41:29,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HAH50CT107,1.480733030264161,22.435139160156265,2022-05-10 16:41:29,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HAH50CT108,1.1920518979062436,22.54115234375001,2022-05-10 16:41:29,2.576,2.576
134,KALTIM1.SIGNAL.TC.10HAH50CT109,0.8829524583983581,18.05638305664063,2022-05-10 16:41:29,2.576,2.576
134,KALTIM1.SIGNAL.TC.10LBA01CT101,2.6970379711427706,36.0131884765625,2022-05-10 16:41:29,2.576,2.576
